"dataset_id","observacao_id","observacao_data","coord_sistema","coord_x","coord_y","coord_precisao","coord_fonte","pais_id","estado_id","municipio_id","amostra_tipo","amostra_quanti","amostra_area","taxon_sibcs_2009","terra_usoatual","geo_parental","geo_formacao","geo_litologia","relevo_declividade","relevo_drenagem","geo_pedregosidade_k2","geo_rochosidade_k2","fito_cobertura_k6","observacao_autor","camada_id","camada_nome","amostra_id","profund_sup","profund_inf","areia_naoh_peneira","argila_naoh_pipeta","calcio_kcl_eaa","magnesio_kcl_eaa","aluminio_kcl_naoh","potassio_mehlich1_eeac","sodio_mehlich1_eeac","carbono_cromo_30min150_mohr","dsi_cilindro","cascalho_olho"
"ctb0003","sm-dnos-248","12/03/2009","EPSG:4674",-53.810392,-29.639428,15,"GPS","BR","RS",NA,"composta",3,100,"RL","animal husbandry","sedimentary",NA,NA,86,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Alessandro Samuel Rosa","1",NA,NA,"0","12.5",791,90,3.7,1.7,0.2,0.1,NA,9,NA,NA
"ctb0003","sm-dnos-249","17/04/2009","EPSG:4674",-53.806943,-29.61889,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,66,"well","Pedregosa","Rochosa","medium","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",310,155,34.2,9.6,0.2,0.9,NA,30.6,0.86,NA
"ctb0003","sm-dnos-250","17/04/2009","EPSG:4674",-53.800208,-29.615565,15,"GPS","BR","RS",NA,"composta",3,100,"RL","animal husbandry","igneous",NA,NA,9,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",208,343,0.7,0.4,4.2,0.3,NA,17.1,1.47,NA
"ctb0003","sm-dnos-251","17/04/2009","EPSG:4674",-53.804678,-29.617042,15,"GPS","BR","RS",NA,"composta",3,100,"RL","forestry","igneous",NA,NA,5,"poorly","Pedregosa","Rochosa","somewhat low","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",251,340,1.3,1,3.3,0.3,NA,18,1.08,NA
"ctb0003","sm-dnos-252","17/04/2009","EPSG:4674",-53.808918,-29.611013,15,"GPS","BR","RS",NA,"composta",3,100,"RR","animal husbandry","igneous",NA,NA,8,"well","Não pedregosa","Rochosa","high","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",252,364,1.4,0.4,3,0.6,NA,22.5,1.58,NA
"ctb0003","sm-dnos-253","17/04/2009","EPSG:4674",-53.814113,-29.608149,50,"GPS","BR","RS",NA,"composta",3,100,"RR","crop agriculture","igneous",NA,NA,5,"well","Não pedregosa","Rochosa","low","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",266,323,1.5,0.4,2.8,0.2,NA,23.4,1.52,NA
"ctb0003","sm-dnos-254","17/04/2009","EPSG:4674",-53.811593,-29.607023,15,"GPS","BR","RS",NA,"composta",3,100,"PV","native forest","igneous",NA,NA,12,"well","Não pedregosa","Não rochosa","somewhat low","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",309,253,1.6,0.7,1.6,0.2,NA,22.5,1.36,NA
"ctb0003","sm-dnos-255","17/04/2009","EPSG:4674",-53.809653,-29.608535,15,"GPS","BR","RS",NA,"composta",3,100,"PV","animal husbandry","igneous",NA,NA,3,"well","Não pedregosa","Rochosa","high","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",231,319,2,0.8,1.7,0.1,NA,18.9,1.27,NA
"ctb0003","sm-dnos-256","17/04/2009","EPSG:4674",-53.803377,-29.614425,15,"GPS","BR","RS",NA,"composta",3,100,"RL","animal husbandry","igneous",NA,NA,3,"somewhat poorly","Pedregosa","Não rochosa","somewhat high","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",217,287,2.6,0.2,1.8,0.1,NA,23.4,1.38,NA
"ctb0003","sm-dnos-257","17/04/2009","EPSG:4674",-53.802224,-29.611576,15,"GPS","BR","RS",NA,"composta",3,100,"SX","animal husbandry","igneous",NA,NA,3,"poorly","Não pedregosa","Não rochosa","somewhat high","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",79,304,1.6,0.1,3.5,0.2,NA,23.4,1.06,NA
"ctb0003","sm-dnos-258","14/07/2009","EPSG:4674",-53.811102,-29.622458,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,119,"well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","10",234,149,15.5,10.7,0.3,1,NA,37.8,NA,NA
"ctb0003","sm-dnos-259","17/04/2009","EPSG:4674",-53.802164,-29.606817,15,"GPS","BR","RS",NA,"composta",3,100,"PV","animal husbandry","igneous",NA,NA,8,"well","Não pedregosa","Não rochosa","somewhat high","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",231,470,2.5,1.2,4.8,0.3,NA,23.4,1.39,NA
"ctb0003","sm-dnos-260","17/04/2009","EPSG:4674",-53.80344,-29.608928,15,"GPS","BR","RS",NA,"composta",3,100,"PV","animal husbandry","igneous",NA,NA,5,"well","Não pedregosa","Não rochosa","somewhat high","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",291,307,2.9,0.8,1,0.2,NA,26.1,1.37,NA
"ctb0003","sm-dnos-261","17/04/2009","EPSG:4674",-53.8011,-29.60458,50,"GPS","BR","RS",NA,"composta",3,100,"CX","native forest","igneous",NA,NA,3,"well","Não pedregosa","Rochosa","high","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",211,496,2.9,1.6,4.6,0.2,NA,28.8,1.25,NA
"ctb0003","sm-dnos-262","17/04/2009","EPSG:4674",-53.798785,-29.606302,15,"GPS","BR","RS",NA,"composta",3,100,"PV","animal husbandry","igneous",NA,NA,3,"well","Não pedregosa","Não rochosa","somewhat high","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",261,387,1,0.5,4,0.3,NA,22.5,1.55,NA
"ctb0003","sm-dnos-263","17/04/2009","EPSG:4674",-53.796683,-29.607925,15,"GPS","BR","RS",NA,"composta",3,100,"PV","forestry","igneous",NA,NA,3,"well","Não pedregosa","Não rochosa","medium","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",288,324,0.5,0.3,4.3,0.2,NA,18,1.37,NA
"ctb0003","sm-dnos-264","17/04/2009","EPSG:4674",-53.799702,-29.608878,50,"GPS","BR","RS",NA,"composta",3,100,"PV","crop agriculture","igneous",NA,NA,5,"well","Não pedregosa","Não rochosa","low","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",276,254,2.7,1.2,1.3,0.4,NA,16.2,1.71,NA
"ctb0003","sm-dnos-265","17/04/2009","EPSG:4674",-53.806341,-29.609803,15,"GPS","BR","RS",NA,"composta",3,100,"RL","shrubland","igneous",NA,NA,5,"well","Pedregosa","Rochosa","low","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",300,367,1.1,0.2,3.6,0.2,NA,23.4,1.17,NA
"ctb0003","sm-dnos-266","17/04/2009","EPSG:4674",-53.806074,-29.607538,50,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,5,"well","Pedregosa","Rochosa","somewhat low","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",283,303,4,2,1,0.7,NA,44.1,0.85,NA
"ctb0003","sm-dnos-267","17/04/2009","EPSG:4674",-53.80544,-29.612475,50,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,19,"well","Pedregosa","Rochosa","high","Pablo Miguel, Jean Michel Moura Bueno","1",NA,NA,"0","20",200,265,2.7,0.4,6.2,0.5,NA,82,0.8,NA
"ctb0003","sm-dnos-268","19/06/2009","EPSG:4674",-53.808803,-29.627639,15,"GPS","BR","RS",NA,"composta",3,100,"RL","crop agriculture","igneous",NA,NA,18,"well","Pedregosa","Não rochosa","low","Pablo Miguel, Alessandro Samuel Rosa, Jessé Rodrigo Fink","1",NA,NA,"0","5",449,169,6.7,1.5,0.2,0.6,NA,15.3,1.37,NA
"ctb0003","sm-dnos-269","19/06/2009","EPSG:4674",-53.806173,-29.626229,15,"GPS","BR","RS",NA,"composta",3,100,"RL","animal husbandry","igneous",NA,NA,131,"well","Pedregosa","Não rochosa","medium","Pablo Miguel, Alessandro Samuel Rosa, Jessé Rodrigo Fink","1",NA,NA,"0","5",480,187,8.5,2,0.1,0.5,NA,26.1,NA,NA
"ctb0003","sm-dnos-270","19/06/2009","EPSG:4674",-53.804337,-29.62449,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,55,"well","Pedregosa","Rochosa","high","Pablo Miguel, Alessandro Samuel Rosa, Jessé Rodrigo Fink","1",NA,NA,"0","5",370,177,7,4,0.2,0.7,NA,27,NA,NA
"ctb0003","sm-dnos-271","19/06/2009","EPSG:4674",-53.805212,-29.627586,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,8,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Alessandro Samuel Rosa, Jessé Rodrigo Fink","1",NA,NA,"0","15",300,255,14.3,6.3,0.1,0.7,NA,32.4,1.09,NA
"ctb0003","sm-dnos-272","19/06/2009","EPSG:4674",-53.806629,-29.628861,15,"GPS","BR","RS",NA,"composta",3,100,"RL","shrubland","igneous",NA,NA,54,"well","Pedregosa","Não rochosa","somewhat high","Pablo Miguel, Alessandro Samuel Rosa, Jessé Rodrigo Fink","1",NA,NA,"0","5",370,177,11.6,5.6,0.1,0.7,NA,21.6,NA,NA
"ctb0003","sm-dnos-273","19/06/2009","EPSG:4674",-53.805395,-29.630352,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,41,"well","Pedregosa","Não rochosa","high","Pablo Miguel, Alessandro Samuel Rosa, Jessé Rodrigo Fink","1",NA,NA,"0","5",223,259,9,4.8,0.1,0.7,NA,46.8,1.58,NA
"ctb0003","sm-dnos-274","19/06/2009","EPSG:4674",-53.808268,-29.629849,15,"GPS","BR","RS",NA,"composta",3,100,"PV","shrubland","sedimentary",NA,NA,6,"moderately well","Não pedregosa","Rochosa","somewhat high","Pablo Miguel, Alessandro Samuel Rosa, Jessé Rodrigo Fink","1",NA,NA,"0","20",644,166,9.3,8.5,0.7,0.4,NA,12.6,NA,NA
"ctb0003","sm-dnos-275","19/06/2009","EPSG:4674",-53.807248,-29.632673,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,62,"well","Pedregosa","Não rochosa","high","Pablo Miguel, Alessandro Samuel Rosa, Jessé Rodrigo Fink","1",NA,NA,"0","3",340,170,41.5,7.2,0.1,0.8,NA,52.3,NA,NA
"ctb0003","sm-dnos-276","19/06/2009","EPSG:4674",-53.805602,-29.633343,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,60,"well","Pedregosa","Não rochosa","high","Pablo Miguel, Alessandro Samuel Rosa, Jessé Rodrigo Fink","1",NA,NA,"0","4",355,231,12.8,5.5,0.1,0.6,NA,45.9,NA,NA
"ctb0003","sm-dnos-277","19/06/2009","EPSG:4674",-53.811908,-29.628733,15,"GPS","BR","RS",NA,"composta",3,100,"CX","crop agriculture","sedimentary",NA,NA,78,"moderately well","Não pedregosa","Não rochosa","somewhat high","Pablo Miguel, Alessandro Samuel Rosa, Jessé Rodrigo Fink","1",NA,NA,"0","20",601,130,3.5,1.6,0.1,0.6,NA,13.5,1.38,NA
"ctb0003","sm-dnos-278","19/06/2009","EPSG:4674",-53.807237,-29.638006,15,"GPS","BR","RS",NA,"composta",3,100,"RL","animal husbandry","sedimentary",NA,NA,42,"well","Pedregosa","Não rochosa","medium","Pablo Miguel, Alessandro Samuel Rosa, Jessé Rodrigo Fink","1",NA,NA,"0","20",664,114,3,0.6,0.2,0.3,NA,11.7,1.68,NA
"ctb0003","sm-dnos-279","19/06/2009","EPSG:4674",-53.805625,-29.640199,15,"GPS","BR","RS",NA,"composta",3,100,"RR","animal husbandry","sedimentary",NA,NA,102,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Alessandro Samuel Rosa, Jessé Rodrigo Fink","1",NA,NA,"0","20",893,43,1.7,0.3,0.2,0.2,NA,5.4,1.52,NA
"ctb0003","sm-dnos-280","19/06/2009","EPSG:4674",-53.799526,-29.640821,15,"GPS","BR","RS",NA,"composta",3,100,"RL","crop agriculture","sedimentary",NA,NA,50,"well","Pedregosa","Não rochosa","medium","Pablo Miguel, Alessandro Samuel Rosa, Jessé Rodrigo Fink","1",NA,NA,"0","10",720,94,3,0.6,0.3,0.2,NA,9.9,1.66,NA
"ctb0003","sm-dnos-281","19/06/2009","EPSG:4674",-53.799216,-29.643972,15,"GPS","BR","RS",NA,"composta",3,100,"RL","shrubland","sedimentary",NA,NA,20,"moderately well","Não pedregosa","Não rochosa","somewhat high","Pablo Miguel, Alessandro Samuel Rosa, Jessé Rodrigo Fink","1",NA,NA,"0","10",806,116,1.8,0.3,4.6,0.1,NA,11.7,1.63,NA
"ctb0003","sm-dnos-282","14/07/2009","EPSG:4674",-53.808783,-29.62472,15,"GPS","BR","RS",NA,"composta",3,100,"CX","animal husbandry","igneous",NA,NA,5,"moderately well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",314,235,2.1,0.5,0.7,0.1,NA,12.6,1.83,NA
"ctb0003","sm-dnos-283","14/07/2009","EPSG:4674",-53.807754,-29.622186,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,16,"well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","4",242,313,38,9.2,0.3,0.2,NA,104.5,NA,NA
"ctb0003","sm-dnos-284","14/07/2009","EPSG:4674",-53.810271,-29.619944,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,105,"well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","4",189,335,39.5,8.2,0.1,0.9,NA,85.6,NA,NA
"ctb0003","sm-dnos-285","14/07/2009","EPSG:4674",-53.81328,-29.621779,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","shrubland","igneous",NA,NA,12,"moderately well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",312,265,10.6,5.2,0.3,0.6,NA,18,1.02,NA
"ctb0003","sm-dnos-286","14/07/2009","EPSG:4674",-53.813476,-29.624584,15,"GPS","BR","RS",NA,"composta",3,100,"RQ","animal husbandry","sedimentary",NA,NA,79,"well","Pedregosa","Não rochosa","somewhat high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",912,42,1.4,0.3,0.1,0.2,NA,5.4,1.72,NA
"ctb0003","sm-dnos-287","14/07/2009","EPSG:4674",-53.811515,-29.625887,15,"GPS","BR","RS",NA,"composta",3,100,"RL","animal husbandry","igneous",NA,NA,18,"well","Não pedregosa","Não rochosa","somewhat high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","12.5",589,168,5,0.8,0.3,0.3,NA,17.1,1.8,NA
"ctb0003","sm-dnos-288","14/07/2009","EPSG:4674",-53.793397,-29.643112,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,65,"well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","4",385,252,36,5.4,0.1,0.9,NA,81.1,1.28,NA
"ctb0003","sm-dnos-289","14/07/2009","EPSG:4674",-53.794785,-29.644984,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,40,"well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","12.5",225,296,38.7,6.3,0.1,0.4,NA,56.8,1.14,NA
"ctb0003","sm-dnos-290","14/07/2009","EPSG:4674",-53.79614,-29.64296,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","animal husbandry","sedimentary",NA,NA,12,"well","Não pedregosa","Não rochosa","somewhat high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","15",781,102,5.5,2.2,0.1,0.5,NA,10.8,1.47,NA
"ctb0003","sm-dnos-291","14/07/2009","EPSG:4674",-53.797432,-29.645902,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","sedimentary",NA,NA,80,"well","Pedregosa","Rochosa","high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",746,124,4.7,1.9,0.3,0.1,NA,12.6,1.08,NA
"ctb0003","sm-dnos-292","15/07/2009","EPSG:4674",-53.805281,-29.605145,50,"GPS","BR","RS",NA,"composta",3,100,"PV","animal husbandry","igneous",NA,NA,3,"well","Não pedregosa","Não rochosa","somewhat high","Alessandro Samuel Rosa, Andrisa Balbinot","1",NA,NA,"0","12.5",233,273,6.4,4.6,0.1,0.3,NA,25.2,1.28,NA
"ctb0003","sm-dnos-293","15/07/2009","EPSG:4674",-53.802114,-29.626737,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","shrubland","igneous",NA,NA,3,"moderately well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Andrisa Balbinot","1",NA,NA,"0","20",65,313,1.7,0.2,3.5,0.1,NA,27,1.19,NA
"ctb0003","sm-dnos-294","15/07/2009","EPSG:4674",-53.787525,-29.625315,15,"GPS","BR","RS",NA,"composta",3,100,"PV","animal husbandry","igneous",NA,NA,5,"moderately well","Pedregosa","Não rochosa","somewhat high","Alessandro Samuel Rosa, Andrisa Balbinot","1",NA,NA,"0","17.5",236,347,2.1,0.4,1.5,0.4,NA,19.8,1.47,NA
"ctb0003","sm-dnos-295","15/07/2009","EPSG:4674",-53.787066,-29.630181,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,120,"well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Andrisa Balbinot","1",NA,NA,"0","16.5",261,202,37.5,5.9,0.1,0.9,NA,30.6,1.09,NA
"ctb0003","sm-dnos-296","15/07/2009","EPSG:4674",-53.785893,-29.631712,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,99,"well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Andrisa Balbinot","1",NA,NA,"0","12.5",283,262,14.2,7.4,0.1,0.9,NA,34.2,NA,NA
"ctb0003","sm-dnos-297","15/07/2009","EPSG:4674",-53.781947,-29.633002,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,8,"well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Andrisa Balbinot","1",NA,NA,"0","3",214,296,46.7,7.7,0.1,1,NA,146.8,NA,NA
"ctb0003","sm-dnos-298","17/07/2009","EPSG:4674",-53.778198,-29.633508,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,75,"well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","4",265,170,4.5,2,2,0.7,NA,64.9,1.51,NA
"ctb0003","sm-dnos-299","17/07/2009","EPSG:4674",-53.776262,-29.634397,15,"GPS","BR","RS",NA,"composta",3,100,"CX","shrubland","igneous",NA,NA,132,"well","Não pedregosa","Não rochosa","medium","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","12.5",278,146,5.4,2.2,0.1,0.4,NA,9,1.48,NA
"ctb0003","sm-dnos-300","17/07/2009","EPSG:4674",-53.779644,-29.640146,15,"GPS","BR","RS",NA,"composta",3,100,"CX","shrubland","sedimentary",NA,NA,110,"moderately well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","12.5",651,121,6.2,2.2,0.1,0.5,NA,9.9,1.52,NA
"ctb0003","sm-dnos-301","17/07/2009","EPSG:4674",-53.781591,-29.638951,15,"GPS","BR","RS",NA,"composta",3,100,"CX","shrubland","sedimentary",NA,NA,87,"moderately well","Não pedregosa","Não rochosa","somewhat high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",613,119,5.4,1.2,0.1,0.6,NA,9,NA,NA
"ctb0003","sm-dnos-302","17/07/2009","EPSG:4674",-53.779321,-29.636665,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,52,"well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","12.5",776,61,3.1,0.5,0.1,0.3,NA,13.5,1.51,NA
"ctb0003","sm-dnos-303","17/07/2009","EPSG:4674",-53.782053,-29.629925,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,8,"well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",207,256,42.7,3.6,0.1,0.9,NA,86.5,NA,NA
"ctb0003","sm-dnos-304","17/07/2009","EPSG:4674",-53.781895,-29.646936,15,"GPS","BR","RS",NA,"composta",3,100,"PV","native forest","sedimentary",NA,NA,14,"moderately well","Pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",508,117,14.2,8.2,0.1,0.4,NA,15.3,1.43,NA
"ctb0003","sm-dnos-305","17/07/2009","EPSG:4674",-53.78165,-29.643288,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","sedimentary",NA,NA,111,"well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",862,65,1,0.3,0.8,0.2,NA,7.2,1.45,NA
"ctb0003","sm-dnos-306","17/07/2009","EPSG:4674",-53.783971,-29.641426,15,"GPS","BR","RS",NA,"composta",3,100,"RL","animal husbandry","sedimentary",NA,NA,106,"well","Não pedregosa","Não rochosa","medium","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","12.5",837,72,1.1,0.2,0.9,0.2,NA,9.9,1.55,NA
"ctb0003","sm-dnos-307","17/07/2009","EPSG:4674",-53.78928,-29.645178,15,"GPS","BR","RS",NA,"composta",3,100,"PBAC","native forest","sedimentary",NA,NA,121,"well","Não pedregosa","Não rochosa","high","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",798,88,1.7,0.5,0.9,0.2,NA,9,1.72,NA
"ctb0003","sm-dnos-308","17/07/2009","EPSG:4674",-53.801995,-29.643462,15,"GPS","BR","RS",NA,"composta",3,100,"RY","animal husbandry","sedimentary",NA,NA,3,"moderately well","Não pedregosa","Não rochosa","somewhat low","Alessandro Samuel Rosa, Jean Michel Moura Bueno, Andrisa Balbinot","1",NA,NA,"0","20",869,60,1.3,0.4,0.8,0.2,NA,5.4,1.78,NA
"ctb0003","sm-dnos-309","19/07/2009","EPSG:4674",-53.798483,-29.638399,15,"GPS","BR","RS",NA,"composta",3,100,"RL","animal husbandry","igneous",NA,NA,37,"well","Pedregosa","Rochosa","somewhat high","Pablo Miguel, Alessandro Samuel Rosa, Jean Michel Moura Bueno, Eduardo Adirbal Rosa","1",NA,NA,"0","20",586,145,4.1,1.2,0.2,0.7,NA,17.1,NA,NA
"ctb0003","sm-dnos-310","19/07/2009","EPSG:4674",-53.796176,-29.636379,15,"GPS","BR","RS",NA,"composta",3,100,"RL","crop agriculture","igneous",NA,NA,107,"well","Pedregosa","Rochosa","low","Pablo Miguel, Alessandro Samuel Rosa, Jean Michel Moura Bueno, Eduardo Adirbal Rosa","1",NA,NA,"0","10",544,128,9.1,3.7,0.1,0.6,NA,12.6,NA,NA
"ctb0003","sm-dnos-311","19/07/2009","EPSG:4674",-53.796364,-29.634465,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","sedimentary",NA,NA,122,"well","Pedregosa","Não rochosa","somewhat high","Pablo Miguel, Alessandro Samuel Rosa, Jean Michel Moura Bueno, Eduardo Adirbal Rosa","1",NA,NA,"0","12.5",801,78,4.5,1.6,0.1,0.4,NA,11.7,NA,NA
"ctb0003","sm-dnos-312","19/07/2009","EPSG:4674",-53.801775,-29.631777,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,112,"well","Pedregosa","Não rochosa","high","Pablo Miguel, Alessandro Samuel Rosa, Jean Michel Moura Bueno, Eduardo Adirbal Rosa","1",NA,NA,"0","4",189,246,15.7,8.9,0.1,1,NA,91,NA,NA
"ctb0003","sm-dnos-313","19/07/2009","EPSG:4674",-53.798727,-29.631263,15,"GPS","BR","RS",NA,"composta",3,100,"RL","animal husbandry","igneous",NA,NA,100,"well","Pedregosa","Não rochosa","medium","Pablo Miguel, Alessandro Samuel Rosa, Jean Michel Moura Bueno, Eduardo Adirbal Rosa","1",NA,NA,"0","3",395,195,10.8,5,0.1,0.9,NA,28.8,NA,NA
"ctb0003","sm-dnos-314","19/07/2009","EPSG:4674",-53.796921,-29.625943,15,"GPS","BR","RS",NA,"composta",3,100,"CX","shrubland","igneous",NA,NA,8,"moderately well","Não pedregosa","Não rochosa","high","Pablo Miguel, Alessandro Samuel Rosa, Jean Michel Moura Bueno, Eduardo Adirbal Rosa","1",NA,NA,"0","20",278,344,2.4,0.6,1.5,0.2,NA,24.3,1.36,NA
"ctb0003","sm-dnos-315","19/07/2009","EPSG:4674",-53.793425,-29.628681,15,"GPS","BR","RS",NA,"composta",3,100,"RR","native forest","igneous",NA,NA,88,"well","Não pedregosa","Não rochosa","high","Pablo Miguel, Alessandro Samuel Rosa, Jean Michel Moura Bueno, Eduardo Adirbal Rosa","1",NA,NA,"0","12.5",196,241,5.7,3.2,0.2,0.6,NA,33.3,1.5,NA
"ctb0003","sm-dnos-316","19/07/2009","EPSG:4674",-53.796474,-29.630243,15,"GPS","BR","RS",NA,"composta",3,100,"RR","shrubland","igneous",NA,NA,92,"moderately well","Pedregosa","Não rochosa","high","Pablo Miguel, Alessandro Samuel Rosa, Jean Michel Moura Bueno, Eduardo Adirbal Rosa","1",NA,NA,"0","20",330,229,4,1.5,1.3,0.5,NA,20.7,NA,NA
"ctb0003","sm-dnos-317","19/07/2009","EPSG:4674",-53.798254,-29.629007,15,"GPS","BR","RS",NA,"composta",3,100,"RL","shrubland","igneous",NA,NA,15,"well","Pedregosa","Não rochosa","somewhat high","Pablo Miguel, Alessandro Samuel Rosa, Jean Michel Moura Bueno, Eduardo Adirbal Rosa","1",NA,NA,"0","4",297,153,4.9,3.4,0.1,0.9,NA,46.8,NA,NA
"ctb0003","sm-dnos-318","19/07/2009","EPSG:4674",-53.802661,-29.635847,15,"GPS","BR","RS",NA,"composta",3,100,"RL","native forest","igneous",NA,NA,48,"well","Pedregosa","Não rochosa","somewhat high","Pablo Miguel, Alessandro Samuel Rosa, Jean Michel Moura Bueno, Eduardo Adirbal Rosa","1",NA,NA,"0","3",269,202,55.1,9.1,0.1,1.1,NA,129.7,NA,NA
